0,['김어준의 다스뵈이다 88회 그분이 오셨어,['딴지방송국',-['딴지방송국'
1, 같기도 그리고 엘-타령', '딴지방송국',['딴지방송국'- '딴지방송국'
2, '김어준의 다스 뵈이다 2회 비자금 + 국정원 자살사건', '시사타파TV', '딴지방송국'- '시사타파TV'
3, '시사타파tv 11월26일 [심층분석]-정경심 교수 재판분석 김남국 변호사 방청하고 온 원재윤 고양이뉴스pd', '이송원TV Lee Song Won', '시사타파TV'- '이송원TV Lee Song Won'
4, '검찰의 정경심교수에 대한 수사와 기소가 법과 원칙을 지키지 않았다', '김용민TV', '이송원TV Lee Song Won'- '김용민TV'
5, '[경제의 속살] 질투 프리미엄', '김용민TV', '김용민TV'- '김용민TV'
6, '[관훈라이트] #126-2 골로가는 YTN과 SBS', 'EBSDocumentary (EBS 다큐)', '김용민TV'- 'EBSDocumentary (EBS 다큐)'
7, '다문화 고부열전 - 결혼식 사진 속 시어머니의 얼굴이 지워진 사연은?_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
8, '다문화 고부열전 - 뻔뻔한 며느리와 본전도 못 찾는 시어머니_#002', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
9, '다문화 고부열전 - 뻔뻔한 며느리와 본전도 못 찾는 시어머니_#004', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
10, '다문화 고부열전 - 대장 노릇하는 큰며느리의 속사정_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
11, '다문화 고부열전 - 결혼식 사진 속 시어머니의 얼굴이 지워진 사연은?_#003', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
12, '다문화 고부열전 - 버릇없는 며느리와 속이 끓는 시어머니_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
13, '다문화 고부열전 - 버릇없는 며느리와 속이 끓는 시어머니_#003', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
14, '다문화 고부열전 - 살림을 움켜쥔 시어머니와 용돈 타쓰는 며느리_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
15, '다문화 고부열전 - 살림을 움켜쥔 시어머니와 용돈 타쓰는 며느리_#003', '곽동수TV', 'EBSDocumentary (EBS 다큐)'- '곽동수TV'
16, '자축! 오픈채팅방 개설 #황교안텐트 #홍준표 #이해찬 그리고 생명의 소중함', 'EBSDocumentary (EBS 다큐)', '곽동수TV'- 'EBSDocumentary (EBS 다큐)'
17, '세계테마기행 - 오지 말레이 반도- 반짝 반짝 빛나는, 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
18, 끄라비_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
19, '다문화 고부열전 - 정에 목마른 시어머니와 너무 바쁜 며느리_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
20, '다문화 고부열전 - 동네대장 시어머니는 아무도 못 말려_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
21, '다문화 고부열전 - 동네대장 시어머니는 아무도 못 말려_#003', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
22, '다문화 고부열전 - 털털한 시어머니와 깐깐한 며느리_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
23, '다문화 고부열전 - 털털한 시어머니와 깐깐한 며느리_#003', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
24, '다문화 고부열전 - 외로운 시어머니와 등 돌린 며느리_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
25, '다문화 고부열전 - 외로운 시어머니와 등 돌린 며느리_#004', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
26, '다문화 고부열전 - 외로운 시어머니와 등 돌린 며느리_#003', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
27, '다문화 고부열전 - 살림 꽝! 며느리와 분가를 원하는 시어머니_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
28, '다문화 고부열전 - 일하고 싶은 며느리와 속타는 시어머니_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
29, '다문화 고부열전 - 내리사랑 김여사의 생애 첫 휴가_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
30, '다문화 고부열전 - 일하고 싶은 며느리와 속타는 시어머니_#003', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
31, '다문화 고부열전 - 근심 걱정 많은 시어머니와 속타는 며느리_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
32, '다문화 고부열전 - 근심 걱정 많은 시어머니와 속타는 며느리_#003', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
33, '다문화 고부열전 - 빚으로 얼룩진 고부의 눈물_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
34, '다문화 고부열전 - 우리는 선생님과 제자 사이_#001', 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
35, '다문화 고부열전 - 한(恨) 많은 시어머니를 부탁해_#001', '시사타파TV', 'EBSDocumentary (EBS 다큐)'- '시사타파TV'
36, '다문화 고부열전 - 한(恨) 많은 시어머니를 부탁해_#003', 'JTBC News', '시사타파TV'- 'JTBC News'
37, '시사타파tv 11월26일 [심층분석]-정경심 교수 재판분석 김남국 변호사 방청하고 온 원재윤 고양이뉴스pd', 'EBSDocumentary (EBS 다큐)', 'JTBC News'- 'EBSDocumentary (EBS 다큐)'
38, '밤샘토론 21회 - 전작권 환수 연기, 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
39, 주권 포기 vs 불가피한 선택', 'DOCU 5MM', 'EBSDocumentary (EBS 다큐)'- 'DOCU 5MM'
40, 'EBS 다큐프라임 - [생과 사의 강, 'EBSDocumentary (EBS 다큐)', 'DOCU 5MM'- 'EBSDocumentary (EBS 다큐)'
41, 브라마푸트라 1부- 신의 물방울, 'EBSDocumentary (EBS 다큐)', 'EBSDocumentary (EBS 다큐)'- 'EBSDocumentary (EBS 다큐)'
42, 강을 이루다]_#001', '걸어서 세계속으로', 'EBSDocumentary (EBS 다큐)'- '걸어서 세계속으로'
43, 'EBS 다큐프라임 - [생과 사의 강, 'EBSDocumentary (EBS 다큐)', '걸어서 세계속으로'- 'EBSDocumentary (EBS 다큐)'
44, 브라마푸트라 2부- 황금의 물줄기, '걸어서 세계속으로', 'EBSDocumentary (EBS 다큐)'- '걸어서 세계속으로'
45, 브라마푸트라]_#001', '김용민TV', '걸어서 세계속으로'- '김용민TV'
